date_only,Location,avg_temp,avg_do,avg_turbidity,DO_delta
2015-01-20,MIC3,8.472708333333333,12.437083333333334,16.644791666666666,0.3600000000000012
2015-01-21,MIC12,7.7403125,11.650416666666668,10.7559375,0.39000000000000057
2015-01-21,MIC3,7.6453125,12.686875,10.999270833333334,0.3000000000000007
2015-01-22,MIC12,8.098229166666666,11.612291666666666,8.6765625,0.33000000000000007
2015-01-22,MIC3,8.017291666666667,12.628020833333334,8.463541666666666,0.29999999999999893
2015-01-23,MIC12,8.72375,11.4696875,7.584375,0.27000000000000135
2015-01-23,MIC3,8.616354166666667,12.477083333333333,7.290416666666666,0.25
2015-01-24,MIC12,9.565208333333333,11.239583333333334,6.994583333333333,0.41999999999999993
2015-01-24,MIC3,9.540729166666669,12.178125,6.610104166666667,0.29999999999999893
2015-01-25,MIC12,9.147916666666667,11.294270833333334,6.309270833333334,0.5400000000000009
2015-01-25,MIC3,9.376875,12.157708333333334,5.919583333333334,0.5399999999999991
2015-01-26,MIC12,9.005520833333334,11.334270833333331,5.73625,0.6600000000000001
2015-01-26,MIC3,9.146979166666666,12.190104166666666,5.330625,0.5299999999999994
2015-01-27,MIC12,8.956875,11.371458333333331,5.5478125,0.6099999999999994
2015-01-27,MIC3,9.037708333333333,12.234479166666668,4.8620833333333335,0.5800000000000001
2015-01-28,MIC12,9.648125,11.296458333333334,5.5053125,0.6100000000000012
2015-01-28,MIC3,9.6892708333333335,12.14875,4.918020833333333,0.5
2015-01-29,MIC12,9.82970297029703,11.081584158415842,5.387722772277228,0.33999999999999986
2015-01-29,MIC3,9.868969072164948,11.646907216494846,4.6652577319587625,-0.1899999999999995
2015-01-30,MIC12,7.977395833333333,11.446979166666669,5.038333333333333,0.8600000000000012
2015-01-30,MIC3,8.251875,11.789583333333333,4.480520833333333,0.8899999999999988
2015-01-31,MIC12,7.207916666666667,11.671875,5.043854166666667,0.7200000000000006
2015-01-31,MIC3,7.244375,12.091979166666668,4.453854166666667,0.8000000000000007
2015-02-01,MIC12,7.544166666666667,11.494583333333331,5.767291666666667,0.47000000000000064
2015-02-01,MIC3,7.428333333333334,11.946354166666667,4.713229166666666,0.5099999999999998
2015-02-02,MIC12,9.30625,10.865625,14.431041666666667,0.13000000000000078
2015-02-02,MIC3,9.116458333333334,11.467083333333331,10.1546875,0.48999999999999844
2015-02-03,MIC12,9.156875,10.924479166666666,13.1625,0.6899999999999995
2015-02-03,MIC3,9.317395833333332,11.371875,12.826666666666666,0.7699999999999996
2015-02-04,MIC12,9.352916666666667,10.754791666666666,17.1228125,0.5
2015-02-04,MIC3,9.408125,11.292291666666667,15.228854166666666,0.3800000000000008
2015-02-05,MIC12,9.8728125,10.492708333333333,16.341770833333335,0.2599999999999998
2015-02-05,MIC3,9.9103125,11.033333333333331,12.503229166666667,0.33000000000000007
2015-02-06,MIC12,10.518541666666668,9.831458333333334,58.64010416666667,0.09999999999999964
2015-02-06,MIC3,10.613125,10.631041666666668,55.60958333333333,0.07000000000000028
2015-02-07,MIC12,10.635520833333333,9.884479166666669,46.80552083333333,0.21000000000000085
2015-02-07,MIC3,10.743958333333332,10.6071875,48.85760416666667,0.02999999999999936
2015-02-08,MIC12,9.9904166666666665,10.1715625,34.3965625,0.3600000000000012
2015-02-08,MIC3,10.104375,10.875416666666666,35.20552083333333,0.29999999999999893
2015-02-09,MIC12,9.955729166666666,10.208645833333334,30.490625,0.2699999999999996
2015-02-09,MIC3,10.074895833333333,10.934479166666666,28.265520833333333,0.20000000000000107
2015-02-10,MIC12,10.2184375,10.3165625,31.972708333333333,0.3600000000000012
2015-02-10,MIC3,10.24625,10.964479166666669,33.88197916666667,0.16999999999999993
2015-02-11,MIC12,9.801145833333331,10.592708333333333,17.0046875,0.5399999999999991
2015-02-11,MIC3,9.915208333333334,11.245520833333334,17.95916666666667,0.45000000000000107
2015-02-12,MIC12,9.5946875,10.7984375,12.086458333333333,0.6100000000000012
2015-02-12,MIC3,9.6721875,11.368645833333334,12.02375,0.41999999999999993
2015-02-13,MIC12,9.4028125,10.869479166666666,9.711875,0.6899999999999995
2015-02-13,MIC3,9.546354166666667,11.389583333333333,9.331354166666667,0.4900000000000002
2015-02-14,MIC12,9.715416666666666,10.879479166666666,8.650520833333333,0.40000000000000036
2015-02-14,MIC3,9.7228125,11.4084375,7.966145833333333,0.46999999999999886
2015-02-15,MIC12,9.86875,10.884375,7.523229166666667,0.6899999999999995
2015-02-15,MIC3,10.001770833333332,11.351041666666667,6.8332291666666665,0.5099999999999998
2015-02-16,MIC12,9.267916666666666,11.008541666666666,6.943125,0.7999999999999989
2015-02-16,MIC3,9.438541666666667,11.470104166666667,6.1,0.6899999999999995
2015-02-17,MIC12,8.938020833333333,11.108125,6.353541666666667,0.8699999999999992
2015-02-17,MIC3,9.106979166666669,11.5590625,5.499270833333333,0.7199999999999989
2015-02-18,MIC12,9.0584375,11.1178125,6.1240625,0.6899999999999995
2015-02-18,MIC3,9.2371875,11.580729166666666,5.222395833333334,0.7599999999999998
2015-02-19,MIC12,9.9840625,10.86375,6.458958333333333,0.8200000000000003
2015-02-19,MIC3,10.07625,11.316979166666666,5.697291666666667,0.6100000000000012
2015-02-20,MIC12,10.051145833333331,10.939166666666669,5.907395833333333,0.8300000000000001
2015-02-20,MIC3,10.183125,11.3609375,5.0084375,0.8200000000000003
2015-02-21,MIC12,10.014270833333333,10.909895833333334,6.136041666666666,0.9000000000000004
2015-02-21,MIC3,10.187708333333331,11.328645833333333,4.9521875,0.9000000000000004
2015-02-22,MIC12,8.3341666666666665,11.4203125,5.948229166666667,1.2199999999999989
2015-02-22,MIC3,8.6825,11.760416666666666,5.018229166666667,1.2300000000000004
2015-02-23,MIC12,7.161458333333333,11.833541666666669,5.6790625,1.120000000000001
2015-02-23,MIC3,7.369270833333333,12.213958333333334,4.469375,1.0899999999999999
2015-02-24,MIC12,7.253645833333334,11.812708333333331,6.263125,1.1199999999999992
2015-02-24,MIC3,7.369270833333333,12.240416666666668,4.6690625,0.9800000000000004
2015-02-25,MIC12,7.808645833333333,11.678958333333334,5.163541666666666,1.2699999999999996
2015-02-25,MIC3,7.9115625,12.037291666666668,4.911666666666667,1.1199999999999992
2015-02-26,MIC12,8.880729166666667,11.2171875,5.1609375,0.8000000000000007
2015-02-26,MIC3,8.906145833333333,11.672604166666666,4.082083333333333,0.7900000000000009
2015-02-27,MIC12,9.632708333333332,10.891875,5.313020833333333,1.1100000000000012
2015-02-27,MIC3,9.8064583333333335,11.276666666666667,4.377604166666667,0.9500000000000011
2015-02-28,MIC12,9.311770833333334,11.120416666666667,5.255520833333334,1.5099999999999998
2015-02-28,MIC3,9.514375,11.436458333333334,4.245729166666667,1.3100000000000005
2015-03-01,MIC12,7.783958333333333,11.698125,5.0685416666666665,1.6400000000000006
2015-03-01,MIC3,8.290729166666667,11.896875,4.10125,1.3699999999999992
2015-03-02,MIC12,8.914270833333333,11.369166666666668,4.660208333333333,1.25
2015-03-02,MIC3,8.8784375,11.695833333333333,3.774895833333334,0.9700000000000006
2015-03-03,MIC12,8.150833333333333,11.655208333333333,4.6196875,1.7599999999999998
2015-03-03,MIC3,8.605520833333333,11.813854166666667,3.599583333333334,1.33
2015-03-04,MIC12,7.472604166666667,11.8715625,5.20375,1.8200000000000003
2015-03-04,MIC3,7.894270833333334,12.074479166666666,3.6835416666666663,1.2699999999999996
2015-03-05,MIC12,7.662916666666667,11.8771875,5.247083333333333,1.9000000000000004
2015-03-05,MIC3,7.966458333333334,12.1125,4.1076041666666665,1.1899999999999995
2015-03-06,MIC12,8.603541666666667,11.5709375,5.3546875,2.1800000000000015
2015-03-06,MIC3,8.795,11.8496875,4.440729166666666,1.0700000000000003
2015-03-07,MIC12,9.2228125,11.346354166666666,5.233229166666667,2.3100000000000005
2015-03-07,MIC3,9.518958333333334,11.5690625,4.0346875,1.1099999999999994
2015-03-08,MIC12,9.405652173913044,11.386195652173914,4.862826086956522,2.459999999999999
2015-03-08,MIC3,9.923804347826088,11.407608695652174,4.273695652173913,1.2199999999999989
2015-03-09,MIC12,9.8665625,11.274583333333334,4.8429166666666665,2.459999999999999
2015-03-09,MIC3,10.423958333333331,11.290208333333334,3.6942708333333334,1.1499999999999986
2015-03-10,MIC12,9.941875,11.139375,5.223020833333333,2.889999999999999
2015-03-10,MIC3,10.565520833333334,11.1959375,3.8251041666666663,1.4400000000000013
2015-03-11,MIC12,10.740104166666669,10.782083333333333,5.21875,2.0700000000000003
2015-03-11,MIC3,10.9434375,10.955,3.705,0.9800000000000004
2015-03-12,MIC12,12.1740625,10.787708333333333,5.208854166666667,2.289999999999999
2015-03-12,MIC3,12.195520833333331,10.817916666666669,3.6329166666666666,1.0199999999999996
2015-03-13,MIC12,12.376630434782609,10.470434782608695,5.191521739130435,2.789999999999999
2015-03-13,MIC3,13.000520833333333,10.394791666666666,3.318125,1.4900000000000002
2015-03-14,MIC12,11.961979166666666,10.067916666666669,8.242083333333333,1.0999999999999996
2015-03-14,MIC3,12.607083333333334,10.154895833333333,4.8803125,1.1799999999999997
2015-03-15,MIC12,11.9021875,9.5903125,49.5321875,0.19000000000000128
2015-03-15,MIC3,12.151145833333333,10.263958333333331,47.052395833333335,0.1999999999999993
2015-03-16,MIC12,10.677604166666669,10.514895833333334,21.6678125,1.08
2015-03-16,MIC3,10.956145833333334,10.9490625,24.901979166666667,0.7699999999999996
2015-03-17,MIC12,10.4871875,10.675520833333334,12.342083333333331,1.0399999999999991
2015-03-17,MIC3,10.916875,11.039791666666666,12.425,0.8699999999999992
2015-03-18,MIC12,11.3790625,10.594479166666666,11.0475,1.0099999999999998
2015-03-18,MIC3,11.523645833333331,10.9621875,10.073333333333334,0.6799999999999997
2015-03-19,MIC12,11.032178217821782,10.706039603960395,8.1651,1.4000000000000004
2015-03-19,MIC3,11.594479166666666,10.936458333333333,7.784583333333333,1.1999999999999993
2015-03-20,MIC12,10.885208333333331,10.643854166666667,7.119166666666667,1.3399999999999999
2015-03-20,MIC3,11.337941176470588,10.915392156862746,5.87578431372549,1.17
2015-03-21,MIC12,11.465104166666666,10.313541666666667,17.521041666666665,0.8499999999999996
2015-03-21,MIC3,11.503229166666667,10.836041666666668,12.736770833333331,0.7699999999999996
2015-03-22,MIC12,11.203645833333333,10.4925,11.238541666666666,1.2300000000000004
2015-03-22,MIC3,11.55375,10.860104166666666,9.530520833333334,1.2200000000000006
2015-03-23,MIC12,10.41625,10.315520833333334,34.432916666666664,0.40000000000000036
2015-03-23,MIC3,10.686875,10.897708333333334,25.43875,0.4299999999999997
2015-03-24,MIC12,10.65,10.467604166666666,29.4471875,0.870000000000001
2015-03-24,MIC3,10.630208333333334,11.031041666666669,31.496875,0.46999999999999886
2015-03-25,MIC12,11.681666666666668,10.374895833333332,14.852395833333333,0.8000000000000007
2015-03-25,MIC3,11.8540625,10.846041666666666,14.275520833333331,0.6500000000000004
2015-03-26,MIC12,12.3628125,10.378541666666669,10.814583333333331,0.9699999999999989
2015-03-26,MIC3,12.597395833333334,10.770833333333334,10.082083333333332,0.7100000000000009
2015-03-27,MIC12,12.768958333333334,10.239166666666666,8.4357291666666665,1.17
2015-03-27,MIC3,13.226666666666668,10.574583333333331,7.4253125,1.0700000000000003
2015-03-28,MIC12,12.588333333333331,10.356354166666666,7.626875,1.3899999999999988
2015-03-28,MIC3,13.021770833333331,10.709479166666666,6.451770833333334,1.3399999999999999
2015-03-29,MIC12,12.163541666666667,10.51875,6.734583333333333,1.25
2015-03-29,MIC3,12.589270833333334,10.841041666666667,5.5834375,1.209999999999999
2015-03-30,MIC12,12.247916666666669,10.4740625,6.244631578947368,1.3399999999999999
2015-03-30,MIC3,12.776875,10.747083333333332,5.020520833333333,1.3200000000000003
2015-03-31,MIC12,12.105729166666666,10.3671875,6.685520833333333,1.5099999999999998
2015-03-31,MIC3,12.56875,10.693125,5.033125,1.4800000000000004
2015-04-01,MIC12,10.6534375,10.766875,8.937395833333333,0.9500000000000011
2015-04-01,MIC3,10.9909375,11.167916666666668,6.9440625,1.1600000000000001
2015-04-02,MIC12,11.0215625,10.8809375,8.970729166666667,1.17
2015-04-02,MIC3,10.928125,11.325416666666667,6.859479166666667,1.0700000000000003
2015-04-03,MIC12,10.026458333333334,11.048020833333334,8.3029166666666665,1.4700000000000006
2015-04-03,MIC3,10.64375,11.274479166666667,4.9972916666666665,1.5600000000000005
2015-04-04,MIC12,10.459270833333331,10.9465625,12.346041666666666,1.209999999999999
2015-04-04,MIC3,10.345520833333332,11.405520833333334,7.753229166666666,1.0600000000000005
2015-04-05,MIC12,10.3840625,10.9225,6.0575,1.7100000000000009
2015-04-05,MIC3,10.774583333333334,11.176979166666667,4.887395833333334,1.6600000000000001
2015-04-06,MIC12,10.329270833333334,10.9628125,5.896979166666666,1.5399999999999991
2015-04-06,MIC3,10.50375,11.2796875,4.361458333333333,1.5300000000000011
2015-04-07,MIC12,10.741041666666666,10.825520833333334,7.160104166666667,1.6400000000000006
2015-04-07,MIC3,10.936458333333333,11.117708333333333,4.1085416666666665,1.42
2015-04-08,MIC12,11.29,10.5234375,19.595416666666665,1.6500000000000004
2015-04-08,MIC3,11.495729166666669,10.978333333333332,17.108541666666667,1.2300000000000004
2015-04-09,MIC12,11.655520833333334,10.776458333333334,7.602916666666666,1.9100000000000001
2015-04-09,MIC3,12.023958333333333,11.021666666666668,7.270729166666667,1.5299999999999994
2015-04-10,MIC12,11.736666666666666,10.699166666666668,5.750208333333333,2.0999999999999996
2015-04-10,MIC3,12.186354166666666,10.873541666666666,4.411979166666667,1.7699999999999996
2015-04-11,MIC12,11.682708333333334,10.636354166666669,7.623854166666667,1.7899999999999991
2015-04-11,MIC3,11.954583333333334,10.9334375,4.475625,1.6800000000000015
2015-04-12,MIC12,11.347395833333334,10.921145833333334,8.526631578947368,2.17
2015-04-12,MIC3,11.669270833333334,11.1346875,7.140104166666666,1.7200000000000006
2015-04-13,MIC12,10.936041666666666,10.806354166666669,6.1153125,1.75
2015-04-13,MIC3,11.440416666666666,10.948854166666669,4.37125,1.5300000000000011
2015-04-14,MIC12,10.245454545454546,10.852828282828282,16.403061224489797,1.0899999999999999
2015-04-14,MIC3,10.333645833333334,11.358854166666667,12.274583333333334,1.17
2015-04-15,MIC12,10.768854166666667,11.136354166666669,9.4934375,1.9600000000000009
2015-04-15,MIC3,10.794803921568628,11.489411764705885,10.750490196078433,1.5700000000000003
2015-04-16,MIC12,11.661354166666667,10.985520833333334,6.809375,2.129999999999999
2015-04-16,MIC3,11.930416666666666,11.169895833333332,5.587083333333333,1.6099999999999994
2015-04-17,MIC12,13.061979166666667,10.693333333333332,5.010104166666666,2.5199999999999996
2015-04-17,MIC3,13.435208333333334,10.765,4.309166666666667,1.7699999999999996
2015-04-18,MIC12,13.803333333333333,10.5959375,4.739791666666667,2.7600000000000016
2015-04-18,MIC3,14.270729166666667,10.57,3.95,1.879999999999999
2015-04-19,MIC12,14.242395833333331,10.5546875,4.643894736842105,3.1099999999999994
2015-04-19,MIC3,14.8159375,10.435416666666669,3.8171875,2.0700000000000003
2015-04-20,MIC12,14.433958333333331,10.487708333333334,4.472291666666667,3.3099999999999987
2015-04-20,MIC3,15.167916666666668,10.267604166666668,3.525520833333333,2.1400000000000006
2015-04-21,MIC12,14.024895833333334,10.361875,5.3715625,3.3900000000000006
2015-04-21,MIC3,14.751666666666669,10.224375,4.066354166666667,2.139999999999999
2015-04-22,MIC12,12.48375,10.904479166666668,5.3928125,3.120000000000001
2015-04-22,MIC3,13.093854166666668,10.829270833333334,3.91625,2.1999999999999993
2015-04-23,MIC12,11.450416666666667,11.043645833333333,4.8940625,3.33
2015-04-23,MIC3,11.928125,10.941666666666666,3.7585416666666664,1.9399999999999995
2015-04-24,MIC12,11.12125,11.002395833333331,6.637157894736842,2.629999999999999
2015-04-24,MIC3,11.470104166666667,11.138229166666669,3.5746875,1.6899999999999995
2015-04-25,MIC12,11.966875,10.955729166666666,7.486489361702128,2.99
2015-04-25,MIC3,12.149583333333334,10.919270833333334,4.8190625,1.790000000000001
2015-04-26,MIC12,11.558229166666669,11.194270833333333,6.4015555555555554,3.17
2015-04-26,MIC3,12.0225,11.043958333333332,3.4151041666666666,1.9499999999999993
2015-04-27,MIC12,13.749791666666669,10.83,5.548947368421053,2.9099999999999984
2015-04-27,MIC3,13.838854166666668,10.66625,3.1563541666666666,1.5300000000000011
2015-04-28,MIC12,14.775384615384615,10.046442307692308,4.774803921568627,2.3599999999999994
2015-04-28,MIC3,15.306666666666668,9.873125,3.148645833333333,1.5300000000000011
2015-04-29,MIC12,13.2453125,10.674583333333333,5.044814814814814,2.9799999999999986
2015-04-29,MIC3,13.7731,10.6428,3.7273,2.0999999999999996
2015-04-30,MIC12,13.794895833333332,10.686770833333334,4.434270833333334,3.4800000000000004
2015-04-30,MIC3,14.146354166666669,10.432916666666667,3.93,1.9499999999999993
2015-05-01,MIC12,14.5925,10.510833333333334,3.979325842696629,3.5199999999999996
2015-05-01,MIC3,15.127708333333333,10.1684375,3.0376041666666667,1.9499999999999993
2015-05-02,MIC12,15.1278125,10.331458333333334,4.340410958904109,3.6000000000000014
2015-05-02,MIC3,15.503229166666667,9.963229166666666,2.8767708333333335,1.9900000000000002
2015-05-03,MIC12,15.150416666666668,10.288645833333334,5.171666666666667,3.59
2015-05-03,MIC3,15.6946875,9.8159375,3.2903191489361703,1.9800000000000004
2015-05-04,MIC12,14.591052631578949,10.263052631578947,4.674,3.7699999999999996
2015-05-04,MIC3,15.394105263157895,9.864315789473684,3.424315789473684,2.1500000000000004
2015-05-05,MIC12,13.9671875,10.3740625,4.823529411764706,2.84
2015-05-05,MIC3,14.392291666666669,10.0928125,3.1971875,1.5600000000000005
2015-05-06,MIC12,13.520105263157896,10.378526315789474,5.3035106382978725,2.76
2015-05-06,MIC3,14.016354166666666,10.206770833333334,3.5328125,1.4600000000000009
2015-05-07,MIC12,14.128229166666667,10.231666666666667,5.536421052631579,2.5199999999999996
2015-05-07,MIC3,14.38,10.086770833333333,4.6977659574468085,1.1000000000000014
2015-05-08,MIC12,15.253020833333332,9.931041666666667,4.961195652173913,2.6500000000000004
2015-05-08,MIC3,15.720104166666667,9.6865625,3.8280208333333334,1.1799999999999997
2015-05-09,MIC12,16.2878125,9.630104166666667,4.883541666666667,2.58
2015-05-09,MIC3,16.8078125,9.432395833333333,4.7986458333333335,1.1099999999999994
2015-05-10,MIC12,16.3828125,9.577604166666667,4.8884375,2.790000000000001
2015-05-10,MIC3,17.045833333333334,9.38375,4.6240625,1.4299999999999997
2015-05-11,MIC12,14.582604166666666,9.673020833333334,4.81063829787234,2.17
2015-05-11,MIC3,15.432395833333333,9.502916666666666,4.715520833333334,1.2199999999999989
2015-05-12,MIC12,12.483229166666666,10.170416666666666,5.9831111111111115,1.5500000000000007
2015-05-12,MIC3,13.2896875,10.0784375,4.62375,1.0199999999999996
2015-05-13,MIC12,12.703958333333333,10.324895833333333,5.6359375,1.2200000000000006
2015-05-13,MIC3,13.164375,10.33125,4.620208333333333,0.6900000000000013
2015-05-14,MIC12,14.394166666666669,9.936354166666666,4.702808988764045,1.4100000000000001
2015-05-14,MIC3,14.6475,9.896875,3.6303125,0.5300000000000011
2015-05-15,MIC12,14.129375,9.67875,4.433406593406594,1.33
2015-05-15,MIC3,14.7921875,9.584270833333331,3.272708333333333,0.8600000000000012
2015-05-16,MIC12,13.054583333333332,10.148229166666669,4.2275824175824175,1.1800000000000015
2015-05-16,MIC3,13.813229166666666,10.024270833333333,3.081354166666667,0.9400000000000013
2015-05-17,MIC12,14.071684210526316,10.10242105263158,4.364285714285714,1.0199999999999996
2015-05-17,MIC3,14.314270833333332,10.014479166666666,2.9534375,0.7900000000000009
2015-05-18,MIC12,16.198020833333334,9.568229166666669,4.5117391304347825,1.3100000000000005
2015-05-18,MIC3,16.406354166666667,9.450625,2.8911458333333333,0.7200000000000006
2015-05-19,MIC12,16.094166666666666,9.3265625,4.622872340425532,1.6600000000000001
2015-05-19,MIC3,16.833541666666665,9.11875,3.0598958333333335,1.1600000000000001
2015-05-20,MIC12,15.265,9.6553125,4.600786516853932,1.370000000000001
2015-05-20,MIC3,15.989479166666667,9.51875,3.72,0.9599999999999991
2015-05-21,MIC12,15.903368421052631,9.512105263157896,4.725684210526316,1.4399999999999995
2015-05-21,MIC3,16.522604166666667,9.422395833333333,3.8129166666666663,0.9000000000000004
2015-05-22,MIC12,15.123854166666666,9.485208333333333,5.718854166666667,1.4000000000000004
2015-05-22,MIC3,15.99125,9.4396875,4.343333333333334,0.9900000000000002
2015-05-23,MIC12,13.866736842105263,9.960842105263158,5.895393258426966,0.9800000000000004
2015-05-23,MIC3,14.708541666666669,9.93,4.753541666666667,0.6800000000000015
2015-05-24,MIC12,14.158541666666666,10.04125,6.246041666666667,1.08
2015-05-24,MIC3,14.631458333333333,10.001354166666667,4.8292631578947365,0.6600000000000001
2015-05-25,MIC12,14.971875,9.828958333333333,5.9478125,1.1199999999999992
2015-05-25,MIC3,15.527395833333332,9.7771875,4.734583333333333,0.6699999999999999
2015-05-26,MIC12,15.64625,9.66375,5.401770833333333,1.33
2015-05-26,MIC3,16.0640625,9.616354166666667,4.300625,0.7200000000000006
2015-05-27,MIC12,16.5029702970297,9.475544554455446,5.1807920792079205,1.1400000000000006
2015-05-27,MIC3,17.161041666666666,9.324895833333333,3.7225,0.5500000000000007
2015-05-28,MIC12,18.2853125,9.078541666666666,4.901354166666667,1.4000000000000004
2015-05-28,MIC3,18.873645833333335,8.842604166666666,3.3928125,0.8199999999999985
2015-05-29,MIC12,18.994791666666668,8.8921875,5.398526315789474,1.549999999999999
2015-05-29,MIC3,19.70135416666667,8.694895833333334,3.881666666666667,0.9400000000000013
2015-05-30,MIC12,18.692083333333333,8.855,5.988842105263158,1.5500000000000007
2015-05-30,MIC3,19.383958333333332,8.774375,4.502291666666666,0.9100000000000001
2015-05-31,MIC12,18.708333333333332,8.9314583333333335,5.558958333333333,1.4499999999999993
2015-05-31,MIC3,19.567083333333333,8.727083333333333,4.6421875,0.879999999999999
2015-06-01,MIC12,17.165416666666665,8.9440625,7.4578125,1.4799999999999986
2015-06-01,MIC3,17.970937499999998,8.855833333333333,6.534791666666667,1.1100000000000012
2015-06-02,MIC12,15.311458333333333,9.622291666666667,6.968229166666666,1.3000000000000007
2015-06-02,MIC3,16.039583333333333,9.548125,5.695729166666666,0.7900000000000009
2015-06-03,MIC12,15.2828125,9.717083333333331,6.252098765432099,1.0099999999999998
2015-06-03,MIC3,15.8465625,9.674375,5.022916666666666,0.5599999999999987
2015-06-04,MIC12,16.35760416666667,9.507708333333332,5.520208333333334,0.7899999999999991
2015-06-04,MIC3,16.741145833333334,9.488541666666666,6.875625,0.25
2015-06-05,MIC12,17.972395833333334,9.141979166666667,4.813854166666666,1.0600000000000005
2015-06-05,MIC3,18.376893203883498,9.169223300970874,5.862815533980583,0.21999999999999886
2015-06-06,MIC12,19.543958333333332,8.774583333333334,4.758333333333334,1.2800000000000011
2015-06-06,MIC3,20.109583333333333,8.7540625,4.9621875,0.34999999999999964
2015-06-07,MIC12,20.340729166666662,8.611875,5.121473684210526,1.38
2015-06-07,MIC3,21.10760416666667,8.533541666666666,5.0575,0.4299999999999997
2015-06-08,MIC12,21.166875,8.449166666666667,5.410947368421053,1.3899999999999997
2015-06-08,MIC3,21.911354166666666,8.3575,4.9415625,0.41000000000000014
2015-06-09,MIC12,21.410833333333333,8.324166666666667,4.912043010752688,1.629999999999999
2015-06-09,MIC3,22.2415625,8.191979166666666,3.8819791666666665,0.6100000000000003
2015-06-10,MIC12,19.820833333333333,8.543854166666666,5.924895833333333,1.6300000000000008
2015-06-10,MIC3,20.8121875,8.3746875,4.387708333333333,0.9200000000000008
2015-06-11,MIC12,19.024583333333332,8.9409375,4.544375,1.5600000000000005
2015-06-11,MIC3,19.888333333333332,8.678854166666667,4.6222916666666665,0.9100000000000001
2015-06-12,MIC12,18.804791666666667,9.029166666666669,3.9648958333333337,1.6099999999999994
2015-06-12,MIC3,19.4321875,8.799583333333333,3.7715625,0.6999999999999993
2015-06-13,MIC12,17.93145833333333,9.197291666666668,4.0096875,1.4700000000000006
2015-06-13,MIC3,18.729583333333338,8.956666666666667,3.7350526315789474,0.7799999999999994
